form	lemma	POS	morph
ཇོ་བོ་	ཇོ་བོ་	NOUN
ལུ་	ལུ་	NO_POS
ཧུ་	ཧུ་	NO_POS
ལུ་	ལུ་	NO_POS
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
།		PUNCT
ཅེས་	ཅེས་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ཐོ་	ཐོ་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
མི་གཡོ་བ་	མི་གཡོ་བ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཉིད་	ཉིད་	DET
ཀྱང་	ཀྱང་	PART
ཡུད་ཙམ་	ཡུད་ཙམ་	NO_POS
ལས་མི་	ལས་མི་	NOUN
སྣང་ངོ་	སྣང་ངོ་	NOUN
། །		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
ཡང་	ཀྱང་	PART
རང་ཉིད་	རང་ཉིད་	OTHER
དགེ་སློང་	དགེ་སློང་	NOUN
གི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྟན་	སྟན་	NOUN
ལ་	ལ་	ADP
འདུག་	འདུག་	VERB
སྟེ་	སྟེ་	PART
གད་	གདའ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲངས་པ་	འབྲངས་པ་	VERB
འི་	གི་	PART
འཁོར་	འཁོར་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
ཡིད་	ཡིད་	NOUN
རངས་	རངས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ལྷུན་	ལྷུན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་	གྲུབ་	VERB
ཅིང་	ཅིང་	PART
མ་བཅོས་པ་	མ་བཅོས་པ་	NO_POS
འི་	གི་	PART
། །		PUNCT
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
ལྷུན་པོ་	ལྷུན་པོ་	OTHER
འདྲ་	འདྲ་	VERB
། །		PUNCT
མཚན་	མཚན་	NOUN
རབ་	རབ་	ADV
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
མངའ་བ་	མངའ་བ་	VERB
དེ་	དེ་	DET
། །		PUNCT
བདག་ཅག་	བདག་ཅག་	PRON
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
"།

།"		PUNCT
ཨེ་མ་ཧོ་	ཨེ་མ་ཧོ་	INTJ
མགོན་པོ་	མགོན་པོ་	NOUN
མཐུ་དཔལ་	མཐུ་དཔལ་	NO_POS
ཅན་	ཅན་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
བདག་ཅག་	བདག་ཅག་	PRON
འཇིགས་པ་	འཇིགས་པ་	VERB
ས་	གིས་	PART
ཉེན་པ་	ཉེན་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
འི་	གི་	PART
སྐྱབས་	སྐྱབས་	NOUN
འོག་	འོག་	NOUN
ན་	ནས་	PART
། །		PUNCT
འཆུག་པ་	འཆུག་པ་	NO_POS
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བསྐྱབ་	བསྐྱབ་	NO_POS
ཏུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཞག་	ཞག་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
གང་ཡང་	གང་ཡང་	NO_POS
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ར་	ལ་	PART
མ་ནུ་	མ་ནུ་	NO_POS
ས་	གིས་	PART
ན་	ནས་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲལ་	བསྒྲལ་	NO_POS
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
རླུང་	རླུང་	NOUN
གི་	གི་	PART
བ་དན་	བ་དན་	NOUN
བཞི་	བཞི་	NUM
འཕྱར་	འཕྱར་	VERB
།		PUNCT
ཁྲོ་ཆུ་	ཁྲོ་ཆུ་	OTHER
འི་	གི་	PART
ཕ་བོང་	ཕ་བོང་	NOUN
བཞི་	བཞི་	NUM
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
དྲངས་	དྲངས་	NO_POS
།		PUNCT
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
དང་	དང་	NO_POS
སྦྱར་	སྦྱར་	VERB
ཏེ་	སྟེ་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ཕྱེད་	ཕྱེད་	NUM
དང་	དང་	NO_POS
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ཉིན་མཚན་	ཉིན་མཚན་	ADV
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ལ་	ལ་	ADP
བཞུགས་	བཞུགས་	VERB
ཏེ་	སྟེ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
བདུན་	བདུན་	NUM
ལྷག་	ལྷག་	NOUN
ཙམ་	ཙམ་	DET
ན་	ན་	ADP
འང་	ཀྱང་	PART
མདུན་	མདུན་	NOUN
དུ་	ལ་	PART
རླུང་དམར་	རླུང་དམར་	OTHER
ལངས་	ལངས་	VERB
ཏེ་	སྟེ་	PART
སྔ་	སྔ་	NOUN
བཏང་བ་	བཏང་བ་	VERB
འི་	གི་	PART
ཉིན་ལམ་	ཉིན་ལམ་	NOUN
ཙམ་	ཙམ་	DET
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
ཁྱེ་	ཁྱེ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
དང་	དང་	NO_POS
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
ལ་	ལ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་པ་	བཏབ་པ་	VERB
ས་	གིས་	PART
རླུང་དམར་	རླུང་དམར་	OTHER
རང་	རང་	PRON
ཞི་	ཞི་	VERB
།		PUNCT
ཡང་	ཀྱང་	PART
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཙམ་	ཙམ་	DET
ཡང་	ཀྱང་	PART
མ་བྱུང་བ་	མ་བྱུང་བ་	NO_POS
ས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
བསོད་ནམས་	བསོད་ནམས་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ཕྱེད་	ཕྱེད་	NUM
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ལུས་	ལུས་	NOUN
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
བྱམས་པ་	བྱམས་པ་	PROPN
དང་	དང་	NO_POS
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
བསྒོམ་	བསྒོམ་	VERB
ཞིང་	ཞིང་	SCONJ
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
དང་	དང་	NO_POS
སྦྱར་	སྦྱར་	VERB
ན་	ནས་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
ཞག་	ཞག་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
དྲུག་	དྲུག་	NUM
ན་	ནས་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འི་	གི་	PART
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
བཙལ་བ་	བཙལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དཀའ་བ་	དཀའ་བ་	VERB
ཇི་ལྟ་		
སྤྱད་པ་	སྤྱད་པ་	VERB
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
ལས་རྒྱ་	ལས་རྒྱ་	NOUN
མཚོ་	མཚོ་	NOUN
ར་	ལ་	PART
ལྷ་དབང་	ལྷ་དབང་	OTHER
ཕྱུག་	ཕྱུག་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཕམ་པ་	ཕམ་པ་	VERB
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
ཀྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
།། །།		PUNCT
ངོ་མཚར་བ་	ངོ་མཚར་བ་	ADJ
ལགས་སོ་	ལགས་སོ་	NO_POS
།།		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
བྱམས་པ་	བྱམས་པ་	PROPN
དང་	དང་	NO_POS
སྤྱན་རས་	སྤྱན་རས་	NO_POS
གཟིགས་	གཟིགས་	VERB
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
བསྒྲལ་	བསྒྲལ་	NO_POS
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
གསེར་	གསེར་	NOUN
གླིང་	གླིང་	NOUN
གི་	གི་	PART
ལྗོན་ཤིང་	ལྗོན་ཤིང་	NOUN
གི་	གི་	PART
ནུབ་ཕྱོགས་	ནུབ་ཕྱོགས་	NOUN
།		PUNCT
བདེ་ལྡན་	བདེ་ལྡན་	NO_POS
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
ལྷོ་ཕྱོགས་	ལྷོ་ཕྱོགས་	NOUN
།		PUNCT
རྔམས་	རྔམས་	NO_POS
ཤིང་	ཅིང་	PART
དུམ་བུ་	དུམ་བུ་	NOUN
འི་	གི་	PART
ཚལ་	ཚལ་	NOUN
གྱི་	གི་	PART
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
།		PUNCT
ཆུ་སྲིན་	ཆུ་སྲིན་	NOUN
ཀེ་ཀེ་རུ་	ཀེ་ཀེ་རུ་	NO_POS
འི་	གི་	PART
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
།		PUNCT
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
བཞེངས་པ་	བཞེངས་པ་	VERB
འི་	གི་	PART
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
གསེར་	གསེར་	NOUN
གྱི་	གི་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
གྱི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
གསེར་	གསེར་	NOUN
གླིང་པ་	གླིང་པ་	NOUN
འི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
དགེ་བཤེས་	དགེ་བཤེས་	NOUN
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
དྲུག་	དྲུག་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
ར་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
གསེར་	གསེར་	NOUN
གླིང་པ་	གླིང་པ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
རྣམས་	རྣམས་	DET
རྩད་	རྩད་	NOUN
གཅོད་པ་	གཅོད་པ་	VERB
ལ་	ལ་	ADP
ཞག་	ཞག་	NOUN
བཅུ་བཞི་	བཅུ་བཞི་	NO_POS
འི་	གི་	PART
བ་	བ་	NOUN
བསྡད་པ་	བསྡད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཐུགས་དམ་	ཐུགས་དམ་	NOUN
གྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
གང་	གང་	NO_POS
ལ་	ལ་	ADP
མཛད་པ་	མཛད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
འི་	གི་	PART
ཁུངས་	ཁུངས་	NOUN
བཙུན་པ་	བཙུན་པ་	NOUN
གང་	གང་	NO_POS
ན་	ནས་	PART
འདེད་པ་	འདེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
ཇི་ཙམ་	ཇི་ཙམ་	PRON
ཞིག་	ཅིག་	PART
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	ADP
མངའ་བ་	མངའ་བ་	VERB
།		PUNCT
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
རིགས་པ་	རིགས་པ་	VERB
མན་ངག་	མན་ངག་	NOUN
དུ་	ལ་	PART
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
།		PUNCT
ཐུགས་རྒྱུད་	ཐུགས་རྒྱུད་	NOUN
འབྱོངས་པ་	འབྱོངས་པ་	VERB
།		PUNCT
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ཚད་	ཚད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཅི་ཙམ་	ཅི་ཙམ་	NO_POS
མངའ་བ་	མངའ་བ་	VERB
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
ཞུ་	ཞུ་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
ཀུན་	ཀུན་	DET
གྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
སྣོན་	སྣོན་	NO_POS
བྲི་	བྲི་	NO_POS
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ས་	ས་	ADP
ཐོབ་པ་	ཐོབ་པ་	VERB
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
དགའ་བ་	དགའ་བ་	VERB
སྐྱེ་	སྐྱེ་	VERB
།		PUNCT
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
དག་	དག་	DET
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ས་	ས་	ADP
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
དྲིས་པ་	དྲིས་པ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
སྤངས་	སྤངས་	VERB
ན་	ནས་	PART
ཐར་པ་	ཐར་པ་	VERB
སྒྲུབ་	སྒྲུབ་	VERB
ལུགས་	ལུགས་	NOUN
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
བསྟེན་	བསྟེན་	VERB
ལུགས་	ལུགས་	NOUN
།		PUNCT
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
བྱ་	བྱ་	VERB
ལུགས་	ལུགས་	NOUN
།		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
མངའ་	མངའ་	VERB
ལུགས་	ལུགས་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
ཀུན་	ཀུན་	DET
ན་རེ་	ན་རེ་	ADP
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འདི་	འདི་	DET
།		PUNCT
རྒྱ་གར་	རྒྱ་གར་	PROPN
གྱི་	གི་	PART
མཁན་པོ་	མཁན་པོ་	NOUN
དཱི་		NON_WORD
པཾ་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
ར་	ར་	ADP
ཤྲཱི་		NON_WORD
ཛྙཱ་ན་	ཛྙཱ་ན་	PROPN
བྱ་བ་	བྱ་བ་	VERB
ཡོད་	ཡོད་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
དེ་	དེ་	DET
ཅང་	ཅང་	PART
མིན་ནམ་	མིན་ནམ་	NO_POS
ཟེ་	ཟེ་	VERB
།		PUNCT
ས་	ས་	ADP
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ས་	གིས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ར་	ལ་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཡོངས་	ཡོངས་	DET
ན་	ན་	ADP
གྲག་	གྲག་	VERB
། །		PUNCT
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
གཉིས་	གཉིས་	NUM
པཎ་ཆེན་	པཎ་ཆེན་	NOUN
ཡོངས་	ཡོངས་	DET
ཀྱིས་	གིས་	PART
བསྐོར་	བསྐོར་	VERB
། །		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེ་ཆུང་	ཆེ་ཆུང་	ADJ
ཡོངས་	ཡོངས་	DET
ཀྱིས་	གིས་	PART
བསྔགས་པ་	བསྔགས་པ་	VERB
དེ་	དེ་	DET
། །		PUNCT
རྒྱ་གར་	རྒྱ་གར་	PROPN
མཁན་པོ་	མཁན་པོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྲག་	གྲག་	VERB
། །		PUNCT
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
ཀུན་	ཀུན་	DET
གྱིས་	གིས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
ས་	ས་	ADP
ཡི་	ཡི་	ADP
བདག་པོ་	བདག་པོ་	NOUN
གནས་	གནས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ལྷགས་པ་	ལྷགས་པ་	VERB
ལེགས་	ལེགས་	VERB
། །		PUNCT
ཐོས་པ་	ཐོས་པ་	VERB
ས་	གིས་	PART
སྙན་པ་	སྙན་པ་	VERB
མཐོང་བ་	མཐོང་བ་	VERB
ས་	གིས་	PART
སྐྱོ་	སྐྱོ་	VERB
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
། །		PUNCT
དེ་རིང་	དེ་རིང་	ADV
བདག་ཅག་	བདག་ཅག་	PRON
བསོད་ནམས་	བསོད་ནམས་	NOUN
སྐལ་བ་	སྐལ་བ་	NOUN
ར་	ལ་	PART
ལྡན་	ལྡན་	VERB
། །		PUNCT
མཁས་པ་	མཁས་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
གཟིངས་	གཟིངས་	NOUN
ལ་	ལ་	ADP
བྱོན་པ་	བྱོན་པ་	VERB
ལེགས་	ལེགས་	VERB
། །		PUNCT
བ་	བ་	NOUN
དུ་	ལ་	PART
བདུད་	བདུད་	NOUN
ཀྱིས་	གིས་	PART
དཀྲུགས་		NON_WORD
པར་མ་	པར་མ་	OTHER
གྱུར་	གྱུར་	VERB
ཏམ་	གམ་	PART
། །		PUNCT
ཉ་	ཉ་	NOUN
མིད་	མིད་	NO_POS
རླུང་	རླུང་	NOUN
གི་	གི་	PART
བར་ཆད་	བར་ཆད་	NOUN
མ་	མ་	PART
མཆིས་	མཆིས་	VERB
སམ་	གམ་	PART
། །		PUNCT
ཡུན་རིང་	ཡུན་རིང་	NOUN
འཚེ་བ་	འཚེ་བ་	VERB
ས་	གིས་	PART
ཉེན་པ་	ཉེན་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
གྱུར་	གྱུར་	VERB
ཏམ་	གམ་	PART
། །		PUNCT
ས་	ས་	ADP
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ས་	གིས་	PART
ལན་	ལན་	NOUN
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
ཟླ་བ་	ཟླ་བ་	NOUN
བཅུ་གསུམ་	བཅུ་གསུམ་	NO_POS
གཟིངས་	གཟིངས་	NOUN
སུ་	སུ་	ADP
ཞུགས་	ཞུགས་	VERB
ན་	ནས་	PART
སོང་	སོང་	VERB
། །		PUNCT
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
ཉ་	ཉ་	NOUN
མིད་	མིད་	NO_POS
རླུང་དམར་	རླུང་དམར་	OTHER
གཡོ་	གཡོ་	VERB
། །		PUNCT
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ཉིད་	ཉིད་	DET
ལ་	ལ་	ADP
བྱམས་	བྱམས་	VERB
དང་	དང་	NO_POS
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
ཡི་	གིས་	PART
། །		PUNCT
བདུད་	བདུད་	NOUN
བཅོམ་	བཅོམ་	VERB
འཇིགས་མེད་	འཇིགས་མེད་	PROPN
སྐལ་བ་	སྐལ་བ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ཐོབ་	ཐོབ་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཟིངས་	གཟིངས་	NOUN
ལ་	ལ་	ADP
སླར་ཡང་	སླར་ཡང་	OTHER
འོངས་པ་	འོངས་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མཛོད་	མཛོད་	NOUN
ལ་	ལ་	ADP
མངའ་	མངའ་	VERB
བརྙེས་པ་	བརྙེས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
ཉེ་	ཉེ་	NUM
ལྔ་	ལྔ་	NUM
འཕོངས་	འཕོངས་	VERB
ཤིང་	ཅིང་	PART
དུབ་པ་	དུབ་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
མི་	མི་	PART
མཐུན་	མཐུན་	VERB
ཕྱོགས་	ཕྱོགས་	NOUN
རྣམས་	རྣམས་	DET
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གིས་	གིས་	PART
ཞི་	ཞི་	VERB
"།

།"		PUNCT
ས་	ས་	ADP
ཡི་	ཡི་	ADP
སྙིང་པོ་	སྙིང་པོ་	NOUN
ས་	གིས་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
སྨྲས་པ་	སྨྲས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བསམ་གཏན་པ་	བསམ་གཏན་པ་	NOUN
རྣམས་	རྣམས་	DET
དགའ་	དགའ་	VERB
ཞིང་	ཞིང་	SCONJ
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དགྱེས་	དགྱེས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
ཕྱོགས་	ཕྱོགས་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
འདུག་པ་	འདུག་པ་	VERB
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འོངས་	འོངས་	VERB
ཏེ་	སྟེ་	PART
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
འདི་སྐད་	འདི་སྐད་	NO_POS
དོ་	གོ་	PART
། །		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
སྙན་པ་	སྙན་པ་	VERB
རྒྱང་	རྒྱང་	NOUN
ན་	ནས་	PART
ཐོས་པ་	ཐོས་པ་	VERB
ན་	ན་	ADP
