form	lemma	POS	morph
འབྲོམ་	འབྲོམ་	PROPN
། །		PUNCT
རོལ་མོ་	རོལ་མོ་	NOUN
འབུལ་	འབུལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
ན་	ན་	ADP
ལེནྜ་		NON_WORD
རུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
ལྷོ་ཕྱོགས་	ལྷོ་ཕྱོགས་	NOUN
པདྨ་	པདྨ་	NOUN
ཅན་	ཅན་	PART
ལྗོངས་	ལྗོངས་	NOUN
ན་	ནས་	PART
། །		PUNCT
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
མི་ཁྱིམ་	མི་ཁྱིམ་	NO_POS
འབུམ་ཕྲག་	འབུམ་ཕྲག་	OTHER
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
སྐོར་བ་	སྐོར་བ་	VERB
ཡོད་	ཡོད་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
ནང་	ནང་	NOUN
དུ་	ལ་	PART
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ན་	ནས་	PART
། །		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
མཛེས་པ་	མཛེས་པ་	VERB
འི་	གི་	PART
ཁྲི་	ཁྲི་	NUM
སྟེང་	སྟེང་	NOUN
འཁོད་པ་	འཁོད་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
རངས་པ་	རངས་པ་	VERB
འི་	གི་	PART
བཀུར་སྟི་	བཀུར་སྟི་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ན་	ན་	ADP
ལེནྜ་		NON_WORD
ཡི་	ཡི་	ADP
གཙུག་ལག་	གཙུག་ལག་	NOUN
ཏུ་	ལ་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
དུ་	ལ་	PART
བྱོན་པ་	བྱོན་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
མི་བཟད་པ་	མི་བཟད་པ་	NO_POS
འི་	གི་	PART
། །		PUNCT
དགའ་བ་	དགའ་བ་	VERB
ཁྱད་	ཁྱད་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
སྐྱེ་	སྐྱེ་	VERB
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
བྱོན་པ་	བྱོན་པ་	VERB
གསན་པ་	གསན་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དགྱེས་པ་	དགྱེས་པ་	VERB
ས་	གིས་	PART
སྟན་	སྟན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རབ་	རབ་	ADV
བཞེངས་	བཞེངས་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
སྙན་པ་	སྙན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གིས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
གསུང་	གསུང་	VERB
བྱོན་པ་	བྱོན་པ་	VERB
། །		PUNCT
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
སྲས་པོ་	སྲས་པོ་	NOUN
གནས་	གནས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
ལགས་	ལགས་	AUX
སམ་	གམ་	PART
། །		PUNCT
མི་	མི་	PART
ཡི་	ཡི་	ADP
དབང་པོ་	དབང་པོ་	NOUN
གཞི་མ་	གཞི་མ་	OTHER
བདེ་	བདེ་	VERB
ལགས་	ལགས་	AUX
སམ་	གམ་	PART
། །		PUNCT
ཟ་ཧོར་	ཟ་ཧོར་	PROPN
ཡུལ་	ཡུལ་	NOUN
ན་	ན་	ADP
ཆོས་འབྱོར་	ཆོས་འབྱོར་	OTHER
རྒྱ་	རྒྱ་	VERB
ལགས་	ལགས་	AUX
སམ་	གམ་	PART
"།

།"		PUNCT
བཤུལ་	བཤུལ་	NOUN
རིང་	རིང་	NOUN
ལམ་	གམ་	PART
ལ་	ལ་	ADP
སྙེལ་		NON_WORD
བར་མ་	བར་མ་	ADJ
གྱུར་	གྱུར་	VERB
ཏམ་	གམ་	PART
། །		PUNCT
དེ་	དེ་	DET
ཚེ་	ཚེ་	NOUN
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
ས་	གིས་	PART
ལན་	ལན་	NOUN
གསོལ་བ་	གསོལ་བ་	VERB
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
འོང་	འོང་	VERB
ཡབ་	ཡབ་	NOUN
བདེ་	བདེ་	VERB
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བདག་	བདག་	PRON
།		PUNCT
ལམ་	གམ་	PART
དེ་རིང་	དེ་རིང་	ADV
ཡང་	ཀྱང་	PART
ཁྱེད་	ཁྱེད་	PRON
དང་	དང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
མཁས་པ་	མཁས་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ནི་	ནི་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
སྙེལ་		NON_WORD
བར་མ་	བར་མ་	ADJ
གྱུར་	གྱུར་	VERB
ཏམ་	གམ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ལེགས་	ལེགས་	VERB
ཀྱི་	གི་	PART
ཁོ་བོ་	ཁོ་བོ་	PRON
ཡང་	ཀྱང་	PART
། །		PUNCT
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱིས་	གིས་	PART
ཉིན་མཚན་	ཉིན་མཚན་	ADV
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
སྟན་	སྟན་	NOUN
ལ་	ལ་	ADP
འདུག་	འདུག་	VERB
ལ་	ལ་	ADP
གང་	གང་	NO_POS
དགོངས་གསོལ་	དགོངས་གསོལ་	NO_POS
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ས་	གིས་	PART
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ན་	ནས་	PART
། །		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
མཛེས་པ་	མཛེས་པ་	VERB
ས་	གིས་	PART
བླ་མ་	བླ་མ་	NOUN
མཉེས་པ་	མཉེས་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
། །		PUNCT
གུས་པ་	གུས་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གིས་	གིས་	PART
ཞུ་བ་	ཞུ་བ་	VERB
འདི་སྐད་	འདི་སྐད་	NO_POS
ཕུལ་	ཕུལ་	VERB
། །		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
གཏམ་	གཏམ་	NOUN
འདི་	འདི་	DET
བརྩེ་བ་	བརྩེ་བ་	VERB
ས་	གིས་	PART
དགོངས་	དགོངས་	VERB
། །		PUNCT
ང་	ང་	PRON
ནི་	ནི་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
འདམ་རྫབ་	འདམ་རྫབ་	NO_POS
མི་བཟད་པ་	མི་བཟད་པ་	NO_POS
ར་	ལ་	PART
། །		PUNCT
བསླུ་བྲིད་	བསླུ་བྲིད་	OTHER
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
མན་	མནའ་	NOUN
ར་	ལ་	PART
དོགས་	དོགས་	NO_POS
ན་	ནས་	PART
། །		PUNCT
དཔུང་	དཔུང་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ཏེ་	སྟེ་	PART
ནགས་	ནགས་	NOUN
སུ་	སུ་	ADP
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
དགྲ་	དགྲ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
བཞུགས་	བཞུགས་	VERB
དེ་	དེ་	DET
གདའ་	གདའ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་པ་	བཏབ་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
། །		PUNCT
མཁས་པ་	མཁས་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ས་	གིས་	PART
རབ་	རབ་	ADV
གཟིགས་	གཟིགས་	VERB
ན་	ནས་	PART
། །		PUNCT
ཆོས་གྲྭ་	ཆོས་གྲྭ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ན་	ན་	ADP
ལེནྜ་		NON_WORD
རུ་	ལ་	PART
སོང་	སོང་	VERB
། །		PUNCT
སྐྱེ་བ་	སྐྱེ་བ་	VERB
སྔོན་	སྔོན་	ADV
ན་	ནས་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ས་	གིས་	PART
རབ་	རབ་	ADV
བཟུང་བ་	བཟུང་བ་	VERB
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
བཞུགས་	བཞུགས་	VERB
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
གདམས་ངག་	གདམས་ངག་	NOUN
ཞུ་	ཞུ་	VERB
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
། །		PUNCT
དེ་	དེ་	DET
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
རང་	རང་	PRON
གི་	གི་	PART
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
ན་	ནས་	PART
། །		PUNCT
མཆོད་རྫས་	མཆོད་རྫས་	NOUN
བླངས་	བླངས་	VERB
ཏེ་	སྟེ་	PART
དེ་རིང་	དེ་རིང་	ADV
གནས་	གནས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
སླེབ་	སླེབ་	NO_POS
། །		PUNCT
ད་ནི་	ད་ནི་	NO_POS
བདག་	བདག་	PRON
ལ་	ལ་	ADP
བརྩེ་བ་	བརྩེ་བ་	VERB
འི་	གི་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཡི་	གིས་	PART
། །		PUNCT
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
གདམས་པ་	གདམས་པ་	VERB
དུ་མ་	དུ་མ་	ADJ
གནང་	གནང་	NO_POS
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
དེ་	དེ་	DET
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
སྟན་	སྟན་	NOUN
ལ་	ལ་	ADP
འདུག་པ་	འདུག་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ལ་	ལ་	ADP
མཉམ་བཞག་	མཉམ་བཞག་	NOUN
ན་	ནས་	PART
། །		PUNCT
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
སུ་	སུ་	ADP
རུང་བ་	རུང་བ་	VERB
ར་	ལ་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རླབས་	རླབས་	OTHER
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
གདམས་པ་	གདམས་པ་	VERB
དུ་མ་	དུ་མ་	ADJ
གནང་	གནང་	NO_POS
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
གདམས་ངག་	གདམས་ངག་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འདི་ལྟར་	འདི་ལྟར་	NO_POS
ལགས་	ལགས་	AUX
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ཚེ་	ཚེ་	NOUN
འདི་	འདི་	DET
དོན་ཡོད་	དོན་ཡོད་	ADJ
ཐོབ་པ་	ཐོབ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
སྤངས་	སྤངས་	VERB
ན་	ནས་	PART
ཐར་པ་	ཐར་པ་	VERB
མ་	མ་	PART
བསྒྲུབ་	བསྒྲུབ་	VERB
ན་	ན་	ADP
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ངན་འགྲོ་	ངན་འགྲོ་	NOUN
ར་	ལ་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
འགྱོད་	འགྱོད་	NO_POS
ཀྱང་	ཀྱང་	PART
ངེས་པ་		
ཕྱིས་པ་	ཕྱིས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
སྐྱེ་བ་	སྐྱེ་བ་	VERB
གཏན་	གཏན་	NOUN
གྱི་	གི་	PART
བཙན་ས་	བཙན་ས་	VERB
འཛིན་	འཛིན་	VERB
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
། །		PUNCT
དཀའ་བ་	དཀའ་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
མ་	མ་	PART
བརྩམས་	བརྩམས་	VERB
ན་	ན་	ADP
། །		PUNCT
ཐར་པ་	ཐར་པ་	VERB
འི་	གི་	PART
གོ་སྐབས་	གོ་སྐབས་	NO_POS
ངེས་པ་		
སྟོར་བ་	སྟོར་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
། །		PUNCT
ཕྱིན་ཆད་	ཕྱིན་ཆད་	ADV
བཟུང་	བཟུང་	NO_POS
དུ་	ལ་	PART
མེད་	མེད་	VERB
དོ་	གོ་	PART
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
"།

།"		PUNCT
དཔའ་	དཔའ་	NOUN
ཞིང་	ཞིང་	ADP
བརྟན་	བརྟན་	VERB
ལ་	ལ་	ADP
གོ་ཆ་	གོ་ཆ་	NOUN
ཕུན་ཚོགས་	ཕུན་ཚོགས་	ADJ
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ཕ་རོལ་	ཕ་རོལ་	NOUN
འཕྲེང་	འཕྲེང་	NO_POS
ལ་	ལ་	ADP
གཤེད་མ་	གཤེད་མ་	NOUN
ས་	གིས་	PART
ཁྲིད་པ་	ཁྲིད་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
། །		PUNCT
མཐུ་	མཐུ་	NOUN
མེད་	མེད་	VERB
ཉམ་ཐག་	ཉམ་ཐག་	NOUN
འགྱོད་པ་	འགྱོད་པ་	VERB
ཙམ་	ཙམ་	DET
ཞིག་	ཅིག་	PART
ན་	ན་	ADP
། །		PUNCT
ཕན་པ་	ཕན་པ་	VERB
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
ཅི་ཡང་	ཅི་ཡང་	OTHER
མ་	མ་	PART
མཆིས་	མཆིས་	VERB
སོ་	སོ་	PART
། །		PUNCT
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
འདི་	འདི་	DET
སེམས་	སེམས་	NOUN
མཛོད་	མཛོད་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ན་	ན་	ADP
ལེནྜ་		NON_WORD
ཡི་	ཡི་	ADP
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
ཕ་གི་	ཕ་གི་	DET
ན་	ན་	ADP
། །		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ཐོག་མེད་	ཐོག་མེད་	PROPN
དུས་	དུས་	NOUN
ན་	ནས་	PART
ཕ་		
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
། །		PUNCT
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཁུ་བྱུག་	ཁུ་བྱུག་	OTHER
ཅེས་པ་	ཅེས་པ་	PART
ཡོད་	ཡོད་	VERB
། །		PUNCT
ཚེ་	ཚེ་	NOUN
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
ཅིང་	ཅིང་	PART
དབེན་པ་	དབེན་པ་	VERB
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དེ་	དེ་	DET
། །		PUNCT
ཆོ་	ཆོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
སྤྲོས་པ་	སྤྲོས་པ་	VERB
འི་	གི་	PART
དྲི་མ་	དྲི་མ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
གོས་པ་	གོས་པ་	VERB
ར་	ལ་	PART
། །		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
གོས་ཅན་	གོས་ཅན་	ADJ
མངོན་ཤེས་	མངོན་ཤེས་	NOUN
ཐོགས་མེད་	ཐོགས་མེད་	PROPN
ལྡན་	ལྡན་	VERB
། །		PUNCT
དྲུང་	དྲུང་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
སོང་	སོང་	VERB
ལ་	ལ་	ADP
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
གདམས་པ་	གདམས་པ་	VERB
ཞུ་	ཞུ་	VERB
། །		PUNCT
མགོན་པོ་	མགོན་པོ་	NOUN
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
གསུང་	གསུང་	VERB
དེ་	དེ་	DET
ཐོ་	ཐོ་	VERB
གྱུར་	གྱུར་	VERB
ན་	ནས་	PART
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
དེ་	དེ་	DET
ལ་	ལ་	ADP
འཕྲེང་	འཕྲེང་	NO_POS
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
། །		PUNCT
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཁུ་བྱུག་	ཁུ་བྱུག་	OTHER
བཟང་པོ་	བཟང་པོ་	ADJ
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
། །		PUNCT
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
མཆོད་པ་	མཆོད་པ་	VERB
ཕུལ་	ཕུལ་	VERB
ཞིང་	ཞིང་	SCONJ
འདི་སྐད་	འདི་སྐད་	NO_POS
ཞུ་	ཞུ་	VERB
། །		PUNCT
ང་	ང་	PRON
ནི་	ནི་	NO_POS
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
ཟ་ཧོར་	ཟ་ཧོར་	PROPN
ཡུལ་	ཡུལ་	NOUN
ན་	ན་	ADP
གནས་	གནས་	NOUN
། །		PUNCT
ང་	ང་	PRON
ནི་	ནི་	NO_POS
བྷཾ་		NON_WORD
ག་ལ་	ག་ལ་	NO_POS
ཡི་	ཡི་	ADP
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
སྲ་	སྲ་	NOUN
། །		PUNCT
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
གསེར་	གསེར་	NOUN
གྱི་	གི་	PART
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ཅན་	ཅན་	PART
ན་	ནས་	PART
འོངས་	འོངས་	VERB
། །		PUNCT
ན་	ན་	ADP
ལེནྜ་		NON_WORD
ཡི་	ཡི་	ADP
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
དུ་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
དེ་	དེ་	DET
ལ་	ལ་	ADP
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
ཞུ་	ཞུ་	VERB
། །		PUNCT
གདམས་ངག་	གདམས་ངག་	NOUN
དམ་པ་	དམ་པ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
འདི་སྐད་	འདི་སྐད་	NO_POS
གསུངས་	གསུངས་	VERB
། །		PUNCT
འདི་རུ་	འདི་རུ་	NO_POS
མ་	མ་	PART
འདུག་	འདུག་	VERB
བྱང་	བྱང་	NOUN
གི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
སུ་	སུ་	ADP
སོང་	སོང་	VERB
། །		PUNCT
དེ་	དེ་	DET
ན་	ན་	ADP
ཐོག་མེད་	ཐོག་མེད་	PROPN
དུས་	དུས་	NOUN
ན་	ནས་	PART
ཕ་		
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཁུ་བྱུག་	ཁུ་བྱུག་	OTHER
ཅེས་པ་	ཅེས་པ་	PART
ཡོད་	ཡོད་	VERB
། །		PUNCT
དྲུང་	དྲུང་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
སོང་	སོང་	VERB
ལ་	ལ་	ADP
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
གསོལ་བ་	གསོལ་བ་	VERB
ཐོབས་		NON_WORD
། །		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	ADP
ཕན་པ་	ཕན་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
། །		PUNCT
དེ་	དེ་	DET
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
རྗེ་	རྗེ་	NO_POS
ལ་	ལ་	ADP
འཕྲང་	འཕྲང་	NOUN
གྱུར་	གྱུར་	VERB
ཀྱང་	ཀྱང་	PART
། །		PUNCT
དགའ་བ་	དགའ་བ་	VERB
སྐྱེ་	སྐྱེ་	VERB
ཏེ་	སྟེ་	PART
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འོངས་	འོངས་	VERB
། །		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
ཡབ་	ཡབ་	NOUN
ཀྱིས་	གིས་	PART
མནར་བ་	མནར་བ་	VERB
ར་	ལ་	PART
མི་འགྱུར་བ་	མི་འགྱུར་བ་	NO_POS
ར་	ལ་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ཀྱིས་	གིས་	PART
ངེས་པ་		
བཟུང་	བཟུང་	NO_POS
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
རབ་	རབ་	ADV
དགྱེས་	དགྱེས་	NO_POS
ན་	ནས་	PART
། །		PUNCT
ས་བདག་	ས་བདག་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
བྱོན་པ་	བྱོན་པ་	VERB
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ལེགས་	ལེགས་	VERB
། །		PUNCT
ཚུ་		
ཤོག་	ཤོག་	VERB
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རླབས་	རླབས་	OTHER
། །		PUNCT
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
འགྱུར་བ་	འགྱུར་བ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
བདེན་ཚིག་	བདེན་ཚིག་	OTHER
བདར་	བདར་	OTHER
། །		PUNCT
བརྩེ་བ་	བརྩེ་བ་	VERB
འི་	གི་	PART
སེམས་	སེམས་	NOUN
ཀྱིས་	གིས་	PART
དམ་ཆོས་	དམ་ཆོས་	NOUN
བཤད་	བཤད་	VERB
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱལ་བུ་	རྒྱལ་བུ་	NOUN
ས་	གིས་	PART
མཆོད་པ་	མཆོད་པ་	VERB
གུ་	གུ་	VERB
